topicID,lang,name,typeID,layer,description,version,url
PRA4,en,protohistoric archaeology,1,5,Study of protohistoric societies with limited written records.,1,https://en.wikipedia.org/wiki/Protohistoric_archaeology
BIA1,en,Biblical archaeology,1,5,Study of archaeological sites related to biblical history.,1,https://en.wikipedia.org/wiki/Biblical_archaeology
CSA1,en,Classical archaeology,1,5,Study of Greco Roman antiquity through archaeology.,1,https://en.wikipedia.org/wiki/Classical_archaeology
EGY1,en,Egyptology,1,5,Study of ancient Egypt and its material culture.,1,https://en.wikipedia.org/wiki/Egyptology
ASS2,en,Assyriology,1,5,Study of ancient Assyria and related cultures.,1,https://en.wikipedia.org/wiki/Assyriology
ETR1,en,Etruscology,1,5,Study of Etruscan civilization and archaeology.,1,https://en.wikipedia.org/wiki/Etruscology
NEA1,en,Near Eastern archaeology,1,5,Study of ancient Near Eastern societies through archaeology.,1,https://en.wikipedia.org/wiki/Near_Eastern_archaeology
MEA3,en,Medieval archaeology,1,5,Study of medieval societies through archaeological evidence.,1,https://en.wikipedia.org/wiki/Medieval_archaeology
PMA3,en,Post-medieval archaeology,1,5,Study of post medieval societies through archaeology.,1,https://en.wikipedia.org/wiki/Post-medieval_archaeology
INA1,en,Industrial archaeology,1,5,Study of industrial heritage and archaeological remains.,1,https://en.wikipedia.org/wiki/Industrial_archaeology
COA2,en,Contemporary archaeology,1,5,Study of recent past and contemporary material culture.,1,https://en.wikipedia.org/wiki/Contemporary_archaeology
CAS2,en,Central Asian studies,1,5,Study of Central Asian societies and history.,1,https://en.wikipedia.org/wiki/Central_Asian_studies
EAS1,en,East Asian studies,1,5,Study of East Asian societies and cultures.,1,https://en.wikipedia.org/wiki/East_Asian_studies
FIL4,en,Filipinology,1,5,Study of the Philippines and Filipino culture.,1,https://en.wikipedia.org/wiki/Filipinology
IRS1,en,Iranian studies,1,5,Study of Iran and Iranian culture and history.,1,https://en.wikipedia.org/wiki/Iranian_studies
JAS2,en,Japanese studies,1,5,Study of Japan and Japanese society and culture.,1,https://en.wikipedia.org/wiki/Japanese_studies
KOS1,en,Korean studies,1,5,Study of Korea and Korean society and culture.,1,https://en.wikipedia.org/wiki/Korean_studies
SIN3,en,Sinology,1,5,Study of China and Chinese language and culture.,1,https://en.wikipedia.org/wiki/Sinology
IND4,en,Indology (South Asian studies),1,5,Study of South Asian cultures languages and histories.,1,https://en.wikipedia.org/wiki/Indology
SAS2,en,Southeast Asian studies,1,5,Study of Southeast Asian societies and cultures.,1,https://en.wikipedia.org/wiki/Southeast_Asian_studies
THS1,en,Thai studies,1,5,Study of Thailand and Thai language and culture.,1,https://en.wikipedia.org/wiki/Thai_studies
JAP1,en,Japanology (Japanese studies),1,5,Study of Japan and Japanese society and culture.,1,https://en.wikipedia.org/wiki/Japanology
ARS4,en,Arab studies,1,5,Study of Arab cultures languages and societies.,1,https://en.wikipedia.org/wiki/Arab_studies
JES2,en,Jewish studies,1,5,Study of Jewish culture religion and history.,1,https://en.wikipedia.org/wiki/Jewish_studies
EDV1,en,Economic development,1,5,Study of economic development and structural change.,1,https://en.wikipedia.org/wiki/Economic_development
SDV2,en,Social development (development theory),1,5,Study of social development and welfare improvements.,1,https://en.wikipedia.org/wiki/Social_development_theory
SDV3,en,Social development (change),1,5,Study of social development processes and how economic change shapes societal transformation.,1,https://en.wikipedia.org/wiki/Social_change
COG3,en,Community organizing,1,5,Study of organizing communities for collective action.,1,https://en.wikipedia.org/wiki/Community_organizing
FMA2,en,Foodservice management,1,5,Study of managing food services and hospitality operations.,1,https://en.wikipedia.org/wiki/Foodservice
ANN1,en,Artificial neural networks,1,5,Study of neural network models for learning.,1,https://en.wikipedia.org/wiki/Artificial_neural_network
SVM1,en,Support vector machine,1,5,Study of support vector machines for classification.,1,https://en.wikipedia.org/wiki/Support_vector_machine
PMA4,en,Port management,1,5,Study of port operations and maritime logistics.,1,https://en.wikipedia.org/wiki/Port_management
SEA3,en,Seafaring,1,5,Study of navigation and seafaring practices.,1,https://en.wikipedia.org/wiki/Seafaring
SAR3,en,Space architecture,1,5,Study of architecture for space habitats.,1,https://en.wikipedia.org/wiki/Space_architecture
SCO5,en,Space colonization,1,5,Study of concepts for human settlement in space.,1,https://en.wikipedia.org/wiki/Space_colonization
SCM3,en,Space commercialization,1,5,Study of commercial activities in space.,1,https://en.wikipedia.org/wiki/Space_commercialization
SEV1,en,Space environment,1,5,Study of environmental conditions in space.,1,https://en.wikipedia.org/wiki/Space_environment
SLO1,en,Space logistics,1,5,Study of logistics for space missions and supplies.,1,https://en.wikipedia.org/wiki/Space_logistics
SFO3,en,Space food,1,5,Study of food systems for space missions.,1,https://en.wikipedia.org/wiki/Space_food
SME3,en,Space medicine,1,5,Study of medical issues in spaceflight.,1,https://en.wikipedia.org/wiki/Space_medicine
SCR4,en,Space religion,1,5,Study of religious practice and belief in space contexts.,1,https://en.wikipedia.org/wiki/Religion_in_space
SSE1,en,Space sex,1,5,Study of human sexuality and reproduction in space.,1,https://en.wikipedia.org/wiki/Sex_in_space
SSU2,en,Space survival,1,5,Study of survival systems and practices in space.,1,https://en.wikipedia.org/wiki/Space_and_survival
SWA1,en,Space warfare,1,5,Study of conflict and defense in space environments.,1,https://en.wikipedia.org/wiki/Space_warfare
SWR1,en,Space writing,1,5,Study of writing and documentation in space contexts.,1,https://en.wikipedia.org/wiki/Writing_in_space
BHO1,en,Black holes,1,5,Study of black holes and their physics.,1,https://en.wikipedia.org/wiki/Black_hole
APL1,en,Astrophysical plasma,1,5,Study of plasma physics in astrophysical contexts.,1,https://en.wikipedia.org/wiki/Astrophysical_plasma
GFE1,en,Galaxy formation and evolution,1,5,Study of galaxy formation and evolution.,1,https://en.wikipedia.org/wiki/Galaxy_formation_and_evolution
HEA2,en,High-energy astrophysics,1,5,Study of high energy astrophysical phenomena.,1,https://en.wikipedia.org/wiki/High-energy_astronomy
MGH1,en,Magnetohydrodynamics,1,5,Study of magnetic fluids in astrophysical systems.,1,https://en.wikipedia.org/wiki/Magnetohydrodynamics
SFO4,en,Star formation,1,5,Study of processes forming stars from gas clouds.,1,https://en.wikipedia.org/wiki/Star_formation
HLS1,en,Helioseismology,1,5,Study of solar oscillations and internal structure.,1,https://en.wikipedia.org/wiki/Helioseismology
SLP2,en,Solar physics,1,5,Study of physical processes in the Sun.,1,https://en.wikipedia.org/wiki/Solar_physics
SEV2,en,Stellar evolution,1,5,Study of star life cycles and changes.,1,https://en.wikipedia.org/wiki/Stellar_evolution
SNU1,en,Stellar nucleosynthesis,1,5,Study of element formation inside stars.,1,https://en.wikipedia.org/wiki/Stellar_nucleosynthesis
CEL1,en,Cardiac electrophysiology,1,5,Study of electrical activity of the heart.,1,https://en.wikipedia.org/wiki/Cardiac_electrophysiology
PAN2,en,Policy analysis,1,6,Study of evaluating policy options and outcomes.,1,https://en.wikipedia.org/wiki/Policy_analysis
AIR1,en,Air,1,6,Study of air domain operations and strategy.,1,https://en.wikipedia.org/wiki/Aerial_warfare
INF4,en,Information,1,6,Study of information domain operations and warfare.,1,https://en.wikipedia.org/wiki/Information_warfare
LAN2,en,Land,1,6,Study of land domain operations and strategy.,1,https://en.wikipedia.org/wiki/Ground_warfare
SEA4,en,Sea,1,6,Study of naval domain operations and strategy.,1,https://en.wikipedia.org/wiki/Naval_warfare
SPA2,en,Space,1,6,Study of space domain operations and strategy.,1,https://en.wikipedia.org/wiki/Space_warfare
CON5,en,Containment,1,6,Study of containment as a strategic doctrine.,1,https://en.wikipedia.org/wiki/Containment
LWA1,en,Limited war,1,6,Study of limited war strategies and constraints.,1,https://en.wikipedia.org/wiki/Limited_war
MIC1,en,Military science,1,6,Study of systematic principles underlying military practice.,1,https://en.wikipedia.org/wiki/Military_science
POW2,en,Philosophy of war,1,6,Study of philosophical questions about war and conflict.,1,https://en.wikipedia.org/wiki/Philosophy_of_war
STS2,en,Strategic studies,1,6,Study of strategic planning and security policy.,1,https://en.wikipedia.org/wiki/Strategic_studies
CHE5,en,Chess,1,6,Study of chess as a strategic model and training tool.,1,https://en.wikipedia.org/wiki/Chess
TWA1,en,Total war,1,6,Study of total war as a strategic doctrine.,1,https://en.wikipedia.org/wiki/Total_war
WAR1,en,War,1,6,Study of war as a political and social phenomenon.,1,https://en.wikipedia.org/wiki/War
MAT2,en,Materiel,1,6,Study of military equipment and material management.,1,https://en.wikipedia.org/wiki/Materiel
SCM4,en,Supply chain management,1,6,Study of supply chains supporting military operations.,1,https://en.wikipedia.org/wiki/Military_supply_chain_management
PRH2,en,Prehistoric,1,6,Study of warfare and conflict in prehistoric periods.,1,https://en.wikipedia.org/wiki/Prehistoric_warfare
ANC2,en,Ancient,1,6,Study of warfare and conflict in ancient periods.,1,https://en.wikipedia.org/wiki/Ancient_warfare
MED1,en,Medieval,1,6,Study of warfare and conflict in medieval periods.,1,https://en.wikipedia.org/wiki/Medieval_warfare
EMO1,en,Early modern,1,6,Study of warfare and conflict in early modern periods.,1,https://en.wikipedia.org/wiki/Early_modern_warfare
IND5,en,Industrial,1,6,Study of warfare and conflict in the industrial era.,1,https://en.wikipedia.org/wiki/Industrial_warfare
MOD1,en,Modern,1,6,Study of warfare and conflict in the modern era.,1,https://en.wikipedia.org/wiki/Modern_warfare
FGW1,en,Fourth-generation warfare,1,6,Study of decentralized and asymmetric warfare in modern conflicts.,1,https://en.wikipedia.org/wiki/Fourth-generation_warfare
NAE1,en,Naval engineering,1,6,Study of engineering for naval vessels and systems.,1,https://en.wikipedia.org/wiki/Naval_engineering
NAR3,en,Naval architecture,1,6,Study of design and construction of ships.,1,https://en.wikipedia.org/wiki/Naval_architecture
CAC1,en,Command and control,1,6,Study of command systems and decision structures.,1,https://en.wikipedia.org/wiki/Command_and_control
EAT1,en,Education and training,1,6,Study of military education and training systems.,1,https://en.wikipedia.org/wiki/Military_education_and_training
ENG2,en,Engineers,1,6,Study of roles and management of military engineers.,1,https://en.wikipedia.org/wiki/Military_engineering
ITE1,en,Intelligence,1,6,Study of organizational intelligence functions.,1,https://en.wikipedia.org/wiki/Military_intelligence
RAN3,en,Ranks,1,6,Study of military rank structures and hierarchy.,1,https://en.wikipedia.org/wiki/Military_rank
STA4,en,Staff,1,6,Study of roles and functions of military staff.,1,https://en.wikipedia.org/wiki/Staff_(military)
TAE1,en,Technology and equipment,1,6,Study of military technology equipment and procurement.,1,https://en.wikipedia.org/wiki/Military_technology
MEX1,en,Military exercises,1,6,Study of training exercises and readiness drills.,1,https://en.wikipedia.org/wiki/Military_exercises
MSI3,en,Military simulation,1,6,Study of simulations used for military training and planning.,1,https://en.wikipedia.org/wiki/Military_simulation
MSP1,en,Military sports,1,6,Study of sports and physical training in military contexts.,1,https://en.wikipedia.org/wiki/Military_sports
ATT1,en,Attrition,1,6,Study of attrition strategies aimed at wearing down an opponent.,1,https://en.wikipedia.org/wiki/Attrition_warfare
DEC3,en,Deception,1,6,Study of deception tactics and strategic misinformation.,1,https://en.wikipedia.org/wiki/Military_deception
DEF1,en,Defensive,1,6,Study of defensive strategies and force protection.,1,https://en.wikipedia.org/wiki/Strategic_defence
OFF1,en,Offensive,1,6,Study of offensive strategies and attack operations.,1,https://en.wikipedia.org/wiki/Offensive_(military)
COF1,en,Counter-offensive,1,6,Study of counter-offensive strategy and response operations.,1,https://en.wikipedia.org/wiki/Counter-offensive
MNE1,en,Maneuver,1,6,Study of maneuver strategies and movement in warfare.,1,https://en.wikipedia.org/wiki/Maneuver_warfare
GOA2,en,Goal,1,6,Study of strategic goal setting and objectives in conflict.,1,https://en.wikipedia.org/wiki/Strategic_goal_(military)
NAV2,en,Naval,1,6,Study of naval strategy and sea power doctrine.,1,https://en.wikipedia.org/wiki/Naval_strategy
AER2,en,Aerial,1,6,Study of aerial tactics and air combat operations.,1,https://en.wikipedia.org/wiki/Air_combat_manoeuvring
BAT4,en,Battle,1,6,Study of battle tactics and engagement planning.,1,https://en.wikipedia.org/wiki/Battle
CAV1,en,Cavalry (tactics),1,6,Study of cavalry tactics and mounted warfare.,1,https://en.wikipedia.org/wiki/Cavalry_tactics
CHA1,en,Charge,1,6,Study of charge tactics and direct assault maneuvers.,1,https://en.wikipedia.org/wiki/Charge_(warfare)
CAT6,en,Counter-attack,1,6,Study of counter-attack tactics in response to assaults.,1,https://en.wikipedia.org/wiki/Counter-attack
CIN2,en,Counter-insurgency,1,6,Study of tactics for countering insurgencies.,1,https://en.wikipedia.org/wiki/Counter-insurgency
CIE1,en,Counter-intelligence,1,6,Study of tactics to counter espionage and intelligence threats.,1,https://en.wikipedia.org/wiki/Counter-intelligence
CTE2,en,Counter-terrorism,1,6,Study of tactics for preventing and responding to terrorism.,1,https://en.wikipedia.org/wiki/Counter-terrorism
FOX1,en,Foxhole,1,6,Study of trench and foxhole defensive tactics.,1,https://en.wikipedia.org/wiki/Defensive_fighting_position
EWA1,en,Endemic warfare,1,6,Study of persistent localized warfare and conflict patterns.,1,https://en.wikipedia.org/wiki/Endemic_warfare
GWA2,en,Guerrilla warfare,1,6,Study of guerrilla tactics and irregular combat methods.,1,https://en.wikipedia.org/wiki/Guerrilla_warfare
INF5,en,Infiltration,1,6,Study of infiltration tactics for covert entry and movement.,1,https://en.wikipedia.org/wiki/Infiltration_tactics
IWA1,en,Irregular warfare,1,6,Study of irregular warfare tactics and nonstandard conflict.,1,https://en.wikipedia.org/wiki/Irregular_warfare
MOR2,en,Morale,1,6,Study of morale and its impact on combat effectiveness.,1,https://en.wikipedia.org/wiki/Morale
NTA1,en,Naval tactics,1,6,Study of tactical operations in naval combat.,1,https://en.wikipedia.org/wiki/Naval_tactics
SIE1,en,Siege,1,6,Study of siege tactics and prolonged assault operations.,1,https://en.wikipedia.org/wiki/Siege
SST3,en,Surgical strike,1,6,Study of precision strikes and targeted operations.,1,https://en.wikipedia.org/wiki/Surgical_strike
TOB2,en,Tactical objective,1,6,Study of tactical objectives and mission goals.,1,https://en.wikipedia.org/wiki/Tactical_objective
TWA2,en,Trench warfare,1,6,Study of trench warfare tactics and defensive systems.,1,https://en.wikipedia.org/wiki/Trench_warfare
ARM1,en,Armor,1,6,Study of armored vehicles and protection systems.,1,https://en.wikipedia.org/wiki/Armoured_warfare
